id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,pv2,pv4,city,UCity,highway,UHighway,comb,co2,feScore,ghgScore,trans_type
2733,37530,Ford,Shelby GT350 Mustang,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,5.2,82,0,13.6716,16.8,20.7732,28.8,16.1572,549,2,2,Manual
2734,37531,Hyundai,Sonata Hybrid SE,2017,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.0,0,106,39.2722,54.5,44.7597,63.3,41.5653,221,9,9,Automatic
2735,37532,Hyundai,Sonata Hybrid,2017,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.0,0,106,38.1876,52.87300000000001,42.859,61.0921,40.1572,222,9,9,Automatic
2736,37533,Nissan,Maxima,2017,Midsize Cars,Front-Wheel Drive,Automatic (AV-S7),Premium Gasoline,6,3.5,0,99,21.0,27.6525,30.1711,43.2173,24.8515,366,5,5,Automatic
2737,37534,Toyota,Camry,2017,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,103,21.1353,26.8397,29.7637,42.5724,24.3061,363,5,5,Automatic
2738,37535,Genesis,G90 AWD,2017,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.3,0,113,17.2268,21.5,24.2996,34.1,19.8232,448,4,4,Automatic
2739,37536,Genesis,G90 RWD,2017,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.3,0,113,17.2268,21.5,23.8388,33.4,19.6835,454,4,4,Automatic
2740,37537,Genesis,G90 AWD,2017,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,113,15.4251,19.1,22.9789,32.1,18.1031,493,3,3,Automatic
2741,37538,Genesis,G90 RWD,2017,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,113,15.7274,19.5,23.7728,33.3,18.5529,482,4,4,Automatic
2742,37539,Kia,K900,2017,Large Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.8,0,110,17.0031,21.2,25.3476,35.7,19.96,448,4,4,Automatic
2743,37549,Nissan,GT-R,2017,Subcompact Cars,All-Wheel Drive,Automatic (AM6),Premium Gasoline,6,3.8,79,0,16.243,20.0489,21.8834,29.4349,18.3742,484,3,3,Automatic
2744,37550,Volvo,S60 Inscription FWD,2017,Compact Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,96,25.3422,32.8,36.3927,53.3,29.353,302,7,7,Automatic
2745,37551,Volvo,S60 FWD,2017,Compact Cars,Front-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,93,25.3422,32.8,36.3927,53.3,29.353,302,7,7,Automatic
2746,37552,Volvo,S60 Inscription AWD,2017,Compact Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,96,22.6061,28.8979,31.2565,44.9443,25.822,343,6,6,Automatic
2747,37553,Volvo,S60 AWD,2017,Compact Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,93,22.6061,28.8979,31.2565,44.9443,25.822,343,6,6,Automatic
2748,37554,Volvo,S60 CC AWD,2017,Compact Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,4,2.0,0,93,21.824,27.8,30.3494,43.5,24.9819,354,5,5,Automatic
2749,37555,Kia,Forte,2017,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,96,28.5753,37.5385,37.5454,55.2181,32.0175,301,7,7,Automatic
2750,37556,Kia,Forte,2017,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,96,24.9954,32.3,34.3867,50.0,28.4977,314,6,6,Manual
2751,37557,Volvo,S90 FWD,2017,Midsize Cars,Front-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,98,23.3153,29.9,33.5269,48.6,27.0185,328,6,6,Automatic
2752,37558,Volvo,S90 AWD,2017,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,98,21.7524,27.7,30.7898,44.2,25.0628,353,5,5,Automatic
2753,37559,Kia,K900,2017,Large Cars,Front-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,110,14.8479,18.339,22.6577,31.6162,17.5737,512,3,3,Automatic
2754,37573,Ford,Mustang,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.3,82,0,21.0,28.0,30.0971,43.1,24.0,370,5,5,Manual
2755,37574,Ford,Mustang,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.3,82,0,21.2505,27.0,30.0,44.0,24.0,370,5,5,Automatic
2756,37575,Ford,Mustang Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.3,81,0,20.2632,25.6322,28.0,41.4429,23.455,386,5,5,Automatic
2757,37576,Ford,Mustang,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,82,0,18.0,23.2811,26.871,38.0468,21.0,423,4,4,Automatic
2758,37577,Ford,Mustang,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.7,82,0,17.5243,21.9,26.7761,37.9,20.7508,428,4,4,Manual
2759,37578,Ford,Mustang,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,8,5.0,82,0,15.2562,18.5,25.1319,35.3,18.0,494,3,3,Manual
2760,37579,Ford,Mustang Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,8,5.0,81,0,15.3077,18.9448,23.2156,32.4571,18.0789,492,3,3,Automatic
2761,37580,Ford,Mustang,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,8,5.0,82,0,15.0,19.6,24.431,34.3,18.0,493,3,3,Automatic
2762,37581,Ford,Mustang Performance Package,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.3,83,0,21.0,28.0,28.0,43.1,24.0,370,5,5,Manual
2763,37582,Ford,Mustang Performance Package,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.3,83,0,20.0,27.0,28.0,44.0,23.0,386,5,5,Automatic
2764,37583,Ford,Mustang Performance Package,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,8,5.0,83,0,14.0,18.5,23.0,35.3,17.0,523,3,3,Manual
2765,37584,Ford,Mustang Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.3,81,0,21.0,28.0,27.0,43.1,23.0,386,5,5,Manual
2766,37585,Ford,Mustang Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,8,5.0,81,0,14.0,18.5,23.0,35.3,17.0,523,3,3,Manual
2767,37586,Volvo,S60 AWD,2017,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,93,22.2876,28.4499,31.5415,45.4,25.6777,345,6,6,Automatic
2768,37587,Mercedes-Benz,E300,2017,Midsize Cars,Rear-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,0,98,22.1096,28.2,30.3494,43.5,25.1868,351,5,5,Automatic
2769,37588,Mercedes-Benz,E300 4matic,2017,Midsize Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,0,98,21.7524,27.7,28.7015,40.9,24.4122,362,5,5,Automatic
2770,37589,Cadillac,XTS AWD,2017,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,104,17.1523,21.4,26.0636,36.8,20.2712,439,4,4,Automatic
2771,37609,Subaru,BRZ,2017,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,77,0,21.1271,26.8283,29.1122,41.5452,24.102,367,5,5,Manual
2772,37610,Subaru,BRZ,2017,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,77,0,24.2984,31.3,32.7237,47.3,27.4825,322,6,6,Automatic
2773,37611,Chevrolet,Camaro,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,79,0,19.3307,24.3513,27.5113,39.0407,22.3169,398,5,5,Automatic
2774,37612,Chevrolet,Camaro,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,79,0,16.4796,20.5,24.9093,33.8,19.4401,457,4,4,Manual
2775,37613,Chevrolet,Camaro,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,79,0,19.8496,25.0627,29.5006,42.1571,23.2762,380,5,5,Manual
2776,37614,Chevrolet,Camaro,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,79,0,21.5782,27.4567,30.5631,43.8395,24.868,357,5,5,Automatic
2777,37615,Chevrolet,Camaro,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.6,79,0,16.3414,20.3158,27.8044,37.2598,20.0637,442,4,4,Manual
2778,37616,Chevrolet,Camaro,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,6.2,79,0,16.5545,20.6,27.0,39.2,20.1939,442,4,4,Automatic
2779,37617,Mercedes-Benz,AMG S63 4matic Convertible,2017,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,88,0,14.4373,17.8,22.114,30.8,17.1101,517,3,3,Automatic
2780,37618,Cadillac,ATS,2017,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,91,91,19.909,25.1444,29.4439,42.0676,23.3051,379,5,5,Manual
2781,37619,Lexus,CT 200h,2017,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,0,42.8325,57.9193,40.1563,56.9915,41.5854,212,9,9,Automatic
2782,37620,Ford,Fusion AWD,2017,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,2.7,0,103,17.0,22.1,26.1286,36.9,20.0,444,4,4,Automatic
2783,37621,Honda,Accord,2017,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.5,92,103,18.1539,22.7499,27.6454,39.2494,21.4712,414,4,4,Manual
2784,37622,Honda,Accord,2017,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.5,92,103,21.2357,26.9794,33.4653,48.5,25.4152,350,5,5,Automatic
2785,37623,Honda,Accord,2017,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,92,103,20.6741,26.2,31.5725,45.4495,24.4761,362,5,5,Automatic
2786,37624,Honda,Accord,2017,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,92,103,22.9891,29.4383,32.4754,46.8995,26.4683,334,6,6,Manual
2787,37625,Honda,Accord,2017,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.4,92,103,26.8859,35.0449,35.7245,52.1955,30.2542,292,7,7,Automatic
2788,37626,Honda,Accord,2017,Midsize Cars,Front-Wheel Drive,Automatic (AV-S7),Regular Gasoline,4,2.4,92,103,26.0438,33.8164,34.1173,49.5604,29.1477,303,7,7,Automatic
2789,37627,Lincoln,MKZ AWD,2017,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,99,16.8538,21.0,25.6735,36.2,19.9357,447,4,4,Automatic
2790,37628,Lincoln,MKZ FWD,2017,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.0,0,99,17.5986,22.0,27.1633,38.5,20.9122,425,4,4,Automatic
2791,37629,Maserati,Ghibli V6 SQ4 AWD,2017,Midsize Cars,All-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.0,0,108,15.9535,19.8,23.6407,33.1,18.6881,475,4,4,Automatic
2792,37630,Maserati,Ghibli V6,2017,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.0,0,108,16.7042,20.8,23.9047,33.5,19.3235,460,4,4,Automatic
2793,37631,Maserati,Ghibli S RWD,2017,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.0,0,108,16.2544,20.2,23.5747,33.0,18.8945,471,4,4,Automatic
2794,37632,BMW,535i Gran Turismo,2017,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,112,18.9978,23.8966,27.1902,38.5417,21.9776,405,5,5,Automatic
2795,37633,BMW,535i xDrive Gran Turismo,2017,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,112,18.4244,23.1166,26.1914,36.9968,21.2617,419,4,4,Automatic
2796,37634,Maserati,Quattroporte GTS,2017,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,3.8,0,114,14.5898,18.0,21.7799,30.3,17.1354,517,3,3,Automatic
2797,37635,Maserati,Quattroporte SQ4 V6,2017,Large Cars,All-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.0,0,114,15.7274,19.5,22.9126,32.0,18.3114,485,3,3,Automatic
2798,37636,Maserati,Quattroporte S,2017,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,6,3.0,0,114,15.8028,19.6,22.9126,32.0,18.3676,482,3,3,Automatic
2799,37707,Audi,A5 quattro,2017,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,84,0,21.5376,27.4,30.034,43.0,24.5793,359,5,5,Automatic
2800,37708,Audi,A5 Cabriolet quattro,2017,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,81,0,20.8185,26.4,28.7652,41.0,23.774,372,5,5,Automatic
2801,37709,Bentley,Continental GT Convertible,2017,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,86,0,13.819,17.3,23.8488,31.8,17.0447,517,3,3,Automatic
2802,37710,Mercedes-Benz,E400 Coupe,2017,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.0,81,0,20.2399,25.6,29.0199,41.4,23.4298,377,5,5,Automatic
2803,37711,Mercedes-Benz,E400 4matic Coupe,2017,Subcompact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.0,81,0,19.9494,25.2,27.7421,39.4,22.836,387,5,5,Automatic
2804,37712,Mercedes-Benz,E550 Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,80,0,17.2268,21.5,25.3476,35.7,20.1288,443,4,4,Automatic
2805,37713,Mercedes-Benz,E400 Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.0,80,0,20.3848,25.8,28.7015,40.9,23.4414,377,5,5,Automatic
2806,37714,Mercedes-Benz,S550 Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Automatic 9-spd,Premium Gasoline,8,4.7,88,0,17.0031,21.2,24.9555,35.1,19.8495,445,4,4,Automatic
2807,37715,Bentley,Continental GT,2017,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,89,0,15.2087,19.1,25.3816,33.5,18.5553,475,4,4,Automatic
2808,37716,Mercedes-Benz,AMG CLS63 S 4matic,2017,Compact Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,5.5,0,92,15.6519,19.4,21.78,30.3,17.9209,495,3,3,Automatic
2809,37717,Audi,A6 quattro,2017,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,98,20.5177,25.9836,28.7575,40.9879,23.5548,376,5,5,Automatic
2810,37718,Audi,A7 quattro,2017,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,0,20.5177,25.9836,28.7575,40.9879,23.5548,376,5,5,Automatic
2811,37719,Audi,S7,2017,Midsize Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.0,0,0,17.4937,21.7499,26.7312,37.3,20.715,427,4,4,Automatic
2812,37720,Audi,RS 7,2017,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,0,0,14.521,17.8763,25.1577,33.1799,17.9329,497,3,3,Automatic
2813,37721,Bentley,Flying Spur,2017,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,102,0,13.819,17.3,23.8488,31.8,17.0447,517,3,3,Automatic
2814,37723,Ferrari,GTC4Lusso,2017,Minicompact Cars,Part-time 4-Wheel Drive,Automatic (AM7),Premium Gasoline,12,6.3,0,0,11.5702,14.0895,16.5594,22.6228,13.3849,661,1,1,Automatic
2815,37724,Toyota,Camry,2017,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,103,23.986,30.8538,32.8186,47.4531,27.2913,321,6,6,Automatic
2816,37725,Volkswagen,Passat,2017,Midsize Cars,Front-Wheel Drive,Automatic (AM-S6),Regular Gasoline,6,3.6,0,102,19.7174,23.9,27.8048,37.3,22.6868,390,5,5,Automatic
2817,37726,Volkswagen,Passat,2017,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,0,102,23.3153,29.9,33.5885,48.7,27.0364,329,6,6,Automatic
2818,37727,Audi,A8 L,2017,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,107,18.6853,23.5657,29.3211,39.6,22.3303,397,5,5,Automatic
2819,37728,Audi,A8 L,2017,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,0,107,17.9485,22.278,28.5015,39.1,21.5369,410,5,5,Automatic
2820,37729,Hyundai,Azera Limited,2017,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.3,0,106,18.927,23.8,27.8704,39.6,22.1213,404,5,5,Automatic
2821,37730,Hyundai,Azera,2017,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.3,0,106,19.6583,24.8,28.3824,40.4,22.8139,391,5,5,Automatic
2822,37740,Porsche,911 R,2016,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,4.0,70,0,13.9785,17.2,20.3686,28.2,16.2763,543,3,3,Manual
2823,37741,MINI,Cooper Convertible,2017,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,76,0,26.8194,34.9476,35.5227,51.863,30.1428,294,7,7,Automatic
2824,37742,MINI,Cooper Convertible,2017,Minicompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,76,0,27.9862,36.6646,37.4187,55.0065,31.5671,281,7,7,Manual
2825,37743,Audi,A5 quattro,2017,Subcompact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,84,0,22.6211,28.2,32.2244,44.4,26.1246,338,6,6,Manual
2826,37744,Audi,S5,2017,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,84,0,18.117,22.4,27.558000000000003,35.8,21.419,413,4,4,Automatic
2827,37745,Audi,S5 Cabriolet,2017,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,81,0,17.6699,22.1,25.953000000000007,34.7,20.6333,428,4,4,Automatic
2828,37746,Audi,S5,2017,Subcompact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,84,0,17.0438,20.0,26.023000000000003,33.4,20.1767,439,4,4,Manual
2829,37747,BMW,M2,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,89,0,17.8951,22.4,25.5432,36.0,20.6817,430,4,4,Manual
2830,37748,BMW,M2,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,89,0,19.9737,25.2333,26.4199,37.3494,22.4372,395,5,5,Automatic
2831,37749,BMW,M4 Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,91,0,17.1297,21.2526,25.7418,36.324,20.1656,438,4,4,Manual
2832,37750,BMW,M4 Convertible,2017,Subcompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,91,0,16.637,20.7102,24.4059,34.2617,19.4186,455,4,4,Automatic
2833,37751,Mercedes-Benz,E550 Coupe,2017,Subcompact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,81,0,17.5986,22.0,26.0636,36.8,20.6109,432,4,4,Automatic
2834,37752,MINI,Cooper Hardtop 2 door,2017,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,0,0,26.8194,34.9476,35.5227,51.863,30.1428,294,7,7,Automatic
2835,37753,MINI,Cooper Hardtop 2 door,2017,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,27.7395,36.3,37.8335,55.7,31.5243,282,7,7,Manual
2836,37754,MINI,Cooper Hardtop 4 door,2017,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,0,0,26.8194,34.9476,35.5227,51.863,30.1428,294,7,7,Automatic
2837,37755,MINI,Cooper Hardtop 4 door,2017,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,27.9862,36.6646,37.4187,55.0065,31.5671,281,7,7,Manual
2838,37756,Acura,TLX FWD,2017,Compact Cars,Front-Wheel Drive,Automatic (AM-S8),Premium Gasoline,4,2.4,0,93,24.0,31.9972,34.6595,50.44600000000001,28.4297,321,6,6,Automatic
2839,37757,Acura,TLX FWD,2017,Compact Cars,Front-Wheel Drive,Automatic (S9),Premium Gasoline,6,3.5,0,93,21.0,27.9,34.1415,49.5998,25.0,358,5,5,Automatic
2840,37758,Acura,TLX AWD,2017,Compact Cars,All-Wheel Drive,Automatic (S9),Premium Gasoline,6,3.5,0,93,21.3582,27.1499,31.0,45.3998,24.9886,358,5,5,Automatic
2841,37759,BMW,320i,2017,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,96,23.4531,30.0955,35.0067,51.0149,27.5439,323,6,6,Automatic
2842,37760,BMW,M3,2017,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,0,96,17.1297,21.2526,25.7418,36.324,20.1656,438,4,4,Manual
2843,37761,BMW,M3,2017,Compact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,0,96,16.6788,20.766,23.995,33.637,19.3312,459,4,4,Automatic
2844,37762,BMW,M4 Coupe,2017,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,90,0,17.1297,21.2526,25.7418,36.324,20.1656,438,4,4,Manual
2845,37763,BMW,M4 Coupe,2017,Compact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,90,0,16.6788,20.766,23.995,33.637,19.3312,459,4,4,Automatic
2846,37764,Buick,Verano,2017,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.4,0,91,20.7463,26.3,30.9781,44.5,24.3682,364,5,5,Automatic
2847,37765,Cadillac,ATS,2017,Compact Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,91,91,20.3124,25.7,29.5278,42.2,23.6312,376,5,5,Automatic
2848,37766,Cadillac,ATS AWD,2017,Compact Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,0,91,19.2932,24.3,27.3565,38.8,22.2435,399,5,5,Automatic
2849,37767,Mercedes-Benz,AMG CLA45 4matic,2017,Compact Cars,4-Wheel Drive,Automatic (AM7),Premium Gasoline,4,2.0,88,0,22.8912,29.3,30.1602,43.2,25.6759,348,6,6,Automatic
2850,37768,Audi,S8,2017,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.0,0,100,14.5164,17.8,23.8401,33.4,17.6168,501,3,3,Automatic
2851,37769,Audi,S6,2017,Midsize Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.0,0,98,17.7328,21.9777,26.6352,36.8,20.8721,423,4,4,Automatic
2852,37770,Cadillac,CTS,2017,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,0,97,20.3124,25.7,29.5278,42.2,23.6312,376,5,5,Automatic
2853,37771,Cadillac,CTS AWD,2017,Midsize Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,0,97,19.2932,24.3,27.3565,38.8,22.2435,399,5,5,Automatic
2854,37772,MINI,Cooper Clubman,2017,Midsize Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,0,0,24.8172,32.0437,32.8163,47.4495,27.8747,317,6,6,Automatic
2855,37773,MINI,Cooper Clubman,2017,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,24.508000000000006,31.6,33.7116,48.9,27.9406,317,6,6,Manual
2856,37774,Cadillac,XTS AWD,2017,Large Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,104,15.7274,19.5,23.0453,32.2,18.3494,486,3,3,Automatic
2857,37775,Cadillac,CT6 AWD,2017,Large Cars,All-Wheel Drive,Automatic (S8),Regular Gasoline,6,3.6,0,110,18.3399,23.0019,26.6233,37.6636,21.3257,417,4,4,Automatic
2858,37776,Cadillac,CT6 AWD,2017,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,110,18.117,22.7,25.8687,36.5,20.9408,424,4,4,Automatic
2859,37777,Chevrolet,Impala,2017,Large Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.6,0,105,18.7801,23.6,28.2546,40.2,22.1176,401,5,5,Automatic
2860,37805,Ferrari,California T,2017,Minicompact Cars,Rear-Wheel Drive,Automatic (AM7),Premium Gasoline,8,3.9,75,0,15.6541,19.4029,22.831,31.85,18.2282,487,3,3,Automatic
2861,37806,Ferrari,California T,2017,Minicompact Cars,Rear-Wheel Drive,Automatic (AM7),Premium Gasoline,8,3.9,75,0,16.1176,20.018,22.8592,31.8924,18.5786,478,4,4,Automatic
2862,37807,Fiat,500,2017,Minicompact Cars,Front-Wheel Drive,Automatic 6-spd,Premium Gasoline,4,1.4,0,0,26.9235,35.1,33.342,48.3,29.477,300,7,7,Automatic
2863,37808,Fiat,500,2017,Minicompact Cars,Front-Wheel Drive,Manual 5-spd,Premium Gasoline,4,1.4,0,0,30.5414,40.4901,38.3597,56.5826,33.6254,264,8,8,Manual
2864,37809,Fiat,500,2017,Minicompact Cars,Front-Wheel Drive,Automatic 6-spd,Premium Gasoline,4,1.4,0,0,24.2984,31.3,31.7289,45.7,27.1607,326,6,6,Automatic
2865,37810,Fiat,500,2017,Minicompact Cars,Front-Wheel Drive,Manual 5-spd,Premium Gasoline,4,1.4,0,0,27.5361,36.0,33.0332,47.8,29.7651,299,7,7,Manual
2866,37811,Fiat,500 Abarth,2017,Minicompact Cars,Front-Wheel Drive,Automatic 6-spd,Premium Gasoline,4,1.4,0,0,24.2984,31.3,31.7289,45.7,27.1607,326,6,6,Automatic
2867,37812,Fiat,500 Abarth,2017,Minicompact Cars,Front-Wheel Drive,Manual 5-spd,Premium Gasoline,4,1.4,0,0,27.5361,36.0,33.0332,47.8,29.7651,299,7,7,Manual
2868,37813,MINI,Cooper S Convertible,2017,Minicompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,76,0,22.9327,29.3586,32.2359,46.514,26.3555,337,6,6,Manual
